6	45	7	8960
15	118	0	3416
2	125	8	6140
35	54	0	4928
7	124	3	4293
43	128	0	16380
6	65	0	3924
44	76	0	3470
2	67	0	4644
56	45	6	4146
5	81	7	19372
2	132	3	22114
11	57	4	4038
5	69	4	3760
8	121	0	25882
13	60	6	17702
8	57	0	9669
3	103	0	8807
3	117	0	8354
48	73	4	8390
1	72	0	6671
46	48	6	5063
10	47	0	15941
37	127	10	17764
32	74	0	5111
8	85	2	15093
6	88	0	5212
37	83	10	25211
8	110	6	4329
25	43	8	14603
9	104	0	6436
8	44	0	6878
34	77	0	4930
1	78	8	4519
50	138	7	24748
